Date,GLD,IWM,QQQ,SPY,TLT,VNQ
2008-02-01,89.3499984741211,56.77421951293945,39.31120681762695,99.94733428955078,55.711368560791016,30.406177520751953
2008-02-04,89.0999984741211,56.133060455322266,38.75935363769531,98.68710327148438,55.138057708740234,30.090299606323242
2008-02-05,87.68000030517578,54.69435119628906,37.655616760253906,96.04484558105469,55.559242248535156,29.02778434753418
2008-02-06,88.94999694824219,53.96717834472656,36.91408157348633,95.2715072631836,55.38961410522461,28.55394172668457
2008-02-07,89.8499984741211,54.81946563720703,37.17275619506836,95.90162658691406,54.19618606567383,29.22879409790039
2008-02-08,91.0,54.475425720214844,37.59526824951172,95.28587341308594,54.81624984741211,28.295490264892578
2008-02-11,91.33000183105469,54.49884033203125,38.00053787231445,95.7727279663086,55.044437408447266,27.72116470336914
2008-02-12,89.33000183105469,54.92893600463867,37.78498840332031,96.66065979003906,54.71683883666992,28.51087188720703
2008-02-13,89.44000244140625,56.172176361083984,38.61277389526367,97.64883422851562,54.1376838684082,28.735824584960938
2008-02-14,89.70999908447266,54.87419128417969,37.91431427001953,96.78956604003906,53.34202194213867,28.19977378845215
2008-02-15,89.1500015258789,54.63179397583008,37.78498840332031,96.76805877685547,53.75154113769531,28.429513931274414
2008-02-19,91.58000183105469,55.30424118041992,37.71598815917969,97.0401840209961,53.20748519897461,28.357723236083984
2008-02-20,93.23999786376953,55.33551788330078,37.888458251953125,97.3265609741211,53.57605743408203,28.534812927246094
2008-02-21,93.25,54.279945373535156,37.526283264160156,96.5174331665039,54.14351272583008,27.759450912475586
2008-02-22,93.38999938964844,54.279945373535156,37.66425323486328,97.1117935180664,53.833473205566406,28.54437828063965
2008-02-25,92.73999786376953,55.33551788330078,37.85393524169922,98.33621215820312,53.28353500366211,29.415449142456055
2008-02-26,93.70999908447266,55.85158920288086,38.00053787231445,99.07377624511719,53.30109786987305,29.41066551208496
2008-02-27,94.77999877929688,55.82811737060547,38.190242767333984,98.97348022460938,53.347869873046875,29.271875381469727
2008-02-28,95.98999786376953,54.983665466308594,38.04365158081055,98.00682067871094,54.295616149902344,28.668819427490234
2008-02-29,96.18000030517578,53.84206771850586,37.03479766845703,95.8228988647461,55.12630844116211,28.257217407226562
2008-03-03,97.23999786376953,53.32600021362305,36.79335403442383,95.59370422363281,54.98424530029297,28.45343780517578
2008-03-04,95.18000030517578,53.013240814208984,37.000301361083984,95.22856903076172,54.44990158081055,28.185420989990234
2008-03-05,97.72000122070312,53.52150344848633,37.18138885498047,95.83000946044922,53.79813766479492,28.57309913635254
2008-03-06,96.5,51.738731384277344,36.36222839355469,93.84654998779297,54.08585739135742,27.271289825439453
2008-03-07,96.08999633789062,51.574546813964844,36.27598190307617,92.87987518310547,54.15631866455078,27.71638298034668
2008-03-10,95.87000274658203,50.43295669555664,35.57754135131836,91.6554183959961,54.954837799072266,27.32391929626465
2008-03-11,95.98999786376953,52.62229919433594,36.931312561035156,94.94927978515625,54.485137939453125,29.099565505981445
2008-03-12,97.01000213623047,52.01240539550781,36.827850341796875,94.06136322021484,55.53615951538086,28.4869441986084
2008-03-13,98.33999633789062,53.052345275878906,37.112403869628906,94.26902770996094,55.10169982910156,28.821977615356445
2008-03-14,98.70999908447266,51.71528244018555,36.43120193481445,92.8082504272461,55.7828369140625,28.238059997558594
2008-03-17,99.16999816894531,50.87082290649414,35.76724624633789,91.8702163696289,56.2114143371582,28.410358428955078
2008-03-18,96.5,53.20873260498047,37.36244201660156,95.68682098388672,55.99417495727539,29.65953826904297
2008-03-19,93.04000091552734,51.879478454589844,36.43982696533203,93.3166732788086,56.921939849853516,29.434602737426758
2008-03-20,89.91000366210938,52.76305389404297,37.184539794921875,95.04517364501953,57.06289291381836,30.41574478149414
2008-03-24,90.0999984741211,54.81499099731445,38.47034454345703,96.94490051269531,55.95899963378906,31.10016632080078
2008-03-25,92.7300033569336,54.99512481689453,38.68608474731445,97.03843688964844,56.19384002685547,31.17974281311035
2008-03-26,93.80000305175781,54.540855407714844,38.57389831542969,95.8510971069336,55.95899963378906,30.581708908081055
2008-03-27,93.45999908447266,54.03961944580078,37.719566345214844,95.54883575439453,55.56550979614258,30.330909729003906
2008-03-28,91.87999725341797,53.4052734375,37.529727935791016,94.63497161865234,56.10574722290039,29.974029541015625
2008-03-31,90.41000366210938,53.483577728271484,37.728206634521484,94.96600341796875,56.30536651611328,30.08977508544922
2008-04-01,86.86000061035156,55.44152069091797,39.341941833496094,98.30492401123047,55.38904571533203,31.80190658569336
2008-04-02,89.2699966430664,55.574668884277344,39.255619049072266,98.3697280883789,55.506980895996094,31.647550582885742
2008-04-03,89.41999816894531,55.7469596862793,39.341941833496094,98.61432647705078,55.63081741333008,32.3709831237793
2008-04-04,90.25,55.731319427490234,39.574913024902344,98.50643920898438,56.137943267822266,31.859760284423828
2008-04-07,91.16999816894531,55.637325286865234,39.488609313964844,98.55680084228516,55.843116760253906,31.565561294555664
2008-04-08,90.3499984741211,55.5825080871582,39.18659591674805,98.45606994628906,55.64850616455078,31.522157669067383
2008-04-09,92.29000091552734,54.67401123046875,38.74647903442383,97.74368286132812,56.22642135620117,30.73119354248047
2008-04-10,91.7699966430664,55.25355529785156,39.29878616333008,97.88042449951172,56.03767776489258,31.030221939086914
2008-04-11,91.30000305175781,53.83601760864258,38.211463928222656,95.98062133789062,56.41509246826172,30.649215698242188
2008-04-14,91.11000061035156,53.671546936035156,38.03885269165039,95.6567611694336,56.08488464355469,30.470787048339844
2008-04-15,91.66000366210938,54.016143798828125,38.09064865112305,95.87986755371094,55.38904571533203,30.779441833496094
2008-04-16,93.2699966430664,55.76262664794922,39.15205764770508,98.4776382446289,54.84652328491211,32.028568267822266
2008-04-17,92.55999755859375,55.54334259033203,39.06576919555664,98.62161254882812,54.752201080322266,32.14430618286133
2008-04-18,90.62000274658203,56.1307373046875,40.30842971801758,99.65059661865234,54.70502471923828,31.961042404174805
2008-04-21,90.25,56.138572692871094,40.59320068359375,99.70098876953125,54.9232177734375,31.724716186523438
2008-04-22,90.2699966430664,55.11258316040039,39.989139556884766,99.26200866699219,55.11190414428711,31.647550582885742
2008-04-23,89.22000122070312,55.25355529785156,40.429229736328125,99.10369873046875,54.929107666015625,32.04303741455078
2008-04-24,87.22000122070312,55.786136627197266,40.79167556762695,99.53547668457031,54.46327209472656,32.679649353027344
2008-04-25,87.2699966430664,56.31086349487305,40.688133239746094,100.4565658569336,54.144832611083984,32.862911224365234
2008-04-28,87.69000244140625,56.686798095703125,40.76578903198242,100.47813415527344,54.3099250793457,32.819515228271484
2008-04-29,85.80999755859375,56.185569763183594,41.07645797729492,100.08234405517578,54.51628875732422,32.46261215209961
2008-04-30,86.6500015258789,55.91926574707031,40.7398796081543,99.4922866821289,54.90548324584961,32.009273529052734
2008-05-01,83.98999786376953,56.88257598876953,42.025699615478516,101.55036926269531,54.909027099609375,32.69892883300781
2008-05-02,84.58000183105469,56.81992721557617,42.08608627319336,101.83097076416016,54.21662521362305,32.670005798339844
2008-05-05,86.2699966430664,56.60063552856445,41.965301513671875,101.3416748046875,54.21662521362305,32.578372955322266
2008-05-06,86.62999725341797,57.06271743774414,42.22417068481445,102.21961212158203,53.826011657714844,32.80503845214844
2008-05-07,85.81999969482422,56.04458236694336,41.45616149902344,100.39895629882812,54.05685043334961,31.912822723388672
2008-05-08,87.23999786376953,56.162052154541016,41.76681900024414,100.13994598388672,54.54214859008789,31.71989631652832
2008-05-09,87.41999816894531,55.997596740722656,41.602840423583984,99.9528579711914,54.74334716796875,31.546281814575195
2008-05-12,86.98999786376953,57.2271842956543,42.36225509643555,101.07540130615234,54.66053009033203,32.3034553527832
2008-05-13,85.38999938964844,57.55612564086914,42.47444152832031,101.08979034423828,54.062744140625,32.43368911743164
2008-05-14,85.19999694824219,57.485626220703125,42.379493713378906,101.29851531982422,54.08639907836914,32.63624954223633
2008-05-15,87.0,57.60311508178711,43.121646881103516,102.56499481201172,54.57762145996094,33.0317268371582
2008-05-16,89.0999984741211,57.9163932800293,43.15617370605469,102.6585464477539,54.35273361206055,32.85807418823242
2008-05-19,89.38999938964844,57.93205261230469,42.84550094604492,102.93917083740234,54.42377471923828,32.91114044189453
2008-05-20,90.9000015258789,57.72059631347656,42.517578125,102.10444641113281,54.70785140991211,32.46744918823242
2008-05-21,91.95999908447266,56.898250579833984,41.57695770263672,100.3774185180664,54.71967697143555,31.68613624572754
2008-05-22,90.9800033569336,57.305511474609375,41.7236442565918,100.39179229736328,54.074562072753906,31.416067123413086
2008-05-23,91.2300033569336,56.55364227294922,41.59421920776367,99.04611206054688,54.31133270263672,31.266551971435547
2008-05-27,89.36000061035156,57.422969818115234,42.32772445678711,99.7801284790039,53.944393157958984,31.695772171020508
2008-05-28,89.13999938964844,57.689266204833984,42.500308990478516,100.24066925048828,53.46498107910156,31.748830795288086
2008-05-29,86.51000213623047,58.27665710449219,42.8800163269043,100.74444580078125,53.080326080322266,32.091270446777344
2008-05-30,87.44999694824219,58.48027420043945,43.15617370605469,100.99626159667969,53.42948532104492,31.941741943359375
2008-06-02,87.95999908447266,57.94769287109375,42.6297721862793,99.9528579711914,53.635616302490234,31.406402587890625
2008-06-03,86.87999725341797,57.83021926879883,42.39676284790039,99.3699722290039,54.02167510986328,31.613792419433594
2008-06-04,86.6500015258789,58.190467834472656,42.9404182434082,99.31959533691406,53.54057693481445,31.77775764465332
2008-06-05,86.44999694824219,59.678550720214844,43.62215042114258,101.3056640625,53.21985626220703,32.50601577758789
2008-06-06,89.05999755859375,57.89288330078125,42.31048583984375,98.07466888427734,53.90882110595703,31.145973205566406
2008-06-09,87.98999786376953,57.70490646362305,42.08608627319336,98.31214904785156,53.90882110595703,30.528663635253906
2008-06-10,85.55000305175781,57.282020568847656,41.88763427734375,97.82280731201172,53.55838394165039,30.543115615844727
2008-06-11,87.0199966430664,56.28738021850586,40.87797546386719,96.38359832763672,53.43365478515625,30.08012580871582
2008-06-12,85.5999984741211,56.404850006103516,40.92113494873047,96.75062561035156,52.89906692504883,30.3887996673584
2008-06-13,85.83000183105469,57.422969818115234,41.74091339111328,97.97393035888672,52.78624725341797,30.895193099975586
2008-06-16,87.01000213623047,57.783226013183594,42.11199188232422,98.03148651123047,52.79808044433594,31.30513572692871
2008-06-17,87.25,57.736236572265625,41.88763427734375,97.55657958984375,52.90501022338867,30.417736053466797
2008-06-18,88.27999877929688,57.27416229248047,41.438880920410156,96.60667419433594,53.350521087646484,29.969207763671875
2008-06-19,88.41999816894531,57.751930236816406,42.08608627319336,96.7290267944336,53.03573989868164,30.663707733154297
2008-06-20,88.94999694824219,56.83558654785156,40.94967269897461,95.15896606445312,53.34452438354492,29.974029541015625
2008-06-23,87.08999633789062,56.30303955078125,40.630157470703125,95.06492614746094,53.45741653442383,29.231311798095703
